SeatNo,SeatType,IsAvailable,DepartTime,FlightNo,ArrivalTime
3F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
4A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
4B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
4C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
4D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
4E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
4F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
5A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
5B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
5C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
5D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
5E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
5F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
6A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
6B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
6C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
6D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
6E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
6F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
7A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
7B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
7C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
7D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
7E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
7F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
8A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
8B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
8C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
8D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
8E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
8F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
9A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
9B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
9C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
9D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
9E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
9F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
10A,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
10B,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
10C,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
10D,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
10E,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
10F,ECONOMY,true,2025-09-29 22:51:03,LH689,2025-09-30 10:51:03
1A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
1B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
1C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
1D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
1E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
1F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
2A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
2B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
2C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
2D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
2E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
2F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
3A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
3B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
3C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
3D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
3E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
3F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
4A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
4B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
4C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
4D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
4E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
4F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
5A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
5B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
5C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
5D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
5E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
5F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
6A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
6B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
6C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
6D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
6E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
6F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
7A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
7B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
7C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
7D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
7E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
7F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
8A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
8B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
8C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
8D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
8E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
8F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
9A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
9B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
9C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
9D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
9E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
9F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
10A,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
10B,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
10C,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
10D,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
10E,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
10F,ECONOMY,true,2025-09-27 16:26:53,EK784,2025-09-28 07:26:53
1A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
1B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
1C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
1D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
1E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
1F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
2A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
2B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
2C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
2D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
2E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
2F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
3A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
3B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
3C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
3D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
3E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
3F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
4A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
4B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
4C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
4D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
4E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
4F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
5A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
5B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
5C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
5D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
5E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
5F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
6A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
6B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
6C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
6D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
6E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
6F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
7A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
7B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
7C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
7D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
7E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
7F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
8A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
8B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
8C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
8D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
8E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
8F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
9A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
9B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
9C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
9D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
9E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
9F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
10A,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
10B,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
10C,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
10D,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
10E,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
10F,ECONOMY,true,2025-09-28 16:26:53,EK785,2025-09-29 03:26:53
1A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
1B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
1C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
1D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
1E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
1F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
2A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
2B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
2C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
2D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
2E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
2F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
3A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
3B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
3C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
3D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
3E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
3F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
4A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
4B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
4C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
4D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
4E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
4F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
5A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
5B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
5C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
5D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
5E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
5F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
6A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
6B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
6C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
6D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
6E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
6F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
7A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
7B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
7C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
7D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
7E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
7F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
8A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
8B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
8C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
8D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
8E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
8F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
9A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
9B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
9C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
9D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
9E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
9F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
10A,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
10B,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
10C,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
10D,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
10E,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
10F,ECONOMY,true,2025-11-03 15:13:47,TG686,2025-11-04 04:13:47
1A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
1B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
1C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
1D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
1E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
1F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
2A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
2B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
2C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
2D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
2E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
2F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
3A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
3B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
3C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
3D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
3E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
3F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
4A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
4B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
4C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
4D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
4E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
4F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
5A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
5B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
5C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
5D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
5E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
5F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
6A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
6B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
6C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
6D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
6E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
6F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
7A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
7B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
7C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
7D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
7E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
7F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
8A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
8B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
8C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
8D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
8E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
8F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
9A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
9B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
9C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
9D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
9E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
9F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
10A,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
10B,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
10C,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
10D,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
10E,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
10F,ECONOMY,true,2025-11-07 15:13:47,TG687,2025-11-08 02:13:47
1A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
1B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
1C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
1D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
1E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
1F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
2A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
2B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
2C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
2D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
2E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
2F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
3A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
3B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
3C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
3D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
3E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
3F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
4A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
4B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
4C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
4D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
4E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
4F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
5A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
5B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
5C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
5D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
5E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
5F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
6A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
6B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
6C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
6D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
6E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
6F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
7A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
7B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
7C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
7D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
7E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
7F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
8A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
8B,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
8C,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
8D,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
8E,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
8F,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
9A,ECONOMY,true,2025-10-11 22:00:22,AF990,2025-10-12 10:00:22
